petal_height,petal_width,opening_degree,layer_index,curvature_intensity,bone_root_start_x,bone_root_start_y,bone_root_end_x,bone_root_end_y,bone_middle_start_x,bone_middle_start_y,bone_middle_end_x,bone_middle_end_y,bone_left_start_x,bone_left_start_y,bone_left_end_x,bone_left_end_y,bone_right_start_x,bone_right_start_y,bone_right_end_x,bone_right_end_y
0.994424,0.64017,0.642268,0,1.188533,0.0,0.0,0.0,0.242894,0.0,0.238662,0.0,0.497981,0.0,0.517101,-0.244677,0.736111,0.0,0.517101,0.244508,0.698022
0.787172,0.906259,0.927426,0,1.364857,0.0,0.0,0.0,0.186732,0.0,0.188921,0.0,0.418201,0.0,0.409329,-0.4053,0.519143,0.0,0.409329,0.409074,0.572607
3.152397,0.59429,0.851936,1,1.058814,0.0,0.0,0.0,0.882876,0.0,0.851147,0.0,1.867002,0.0,1.844152,-0.252481,2.620522,0.0,1.844152,0.253137,2.593274
2.451203,0.788115,0.499278,2,0.727652,0.0,0.0,0.0,0.755886,0.0,0.735361,0.0,1.585501,0.0,1.593282,-0.257093,2.192504,0.0,1.593282,0.249124,2.102881
2.018006,1.479507,0.119955,1,1.198153,0.0,0.0,0.0,0.539366,0.0,0.544862,0.0,1.177683,0.0,1.180533,-0.377162,1.711616,0.0,1.180533,0.366929,1.550815
3.176777,1.47952,0.30331,0,0.780847,0.0,0.0,0.0,0.765454,0.0,0.762426,0.0,1.615576,0.0,1.651924,-0.423554,2.341192,0.0,1.651924,0.412754,2.220149
3.972487,0.466867,0.666158,2,1.325949,0.0,0.0,0.0,1.23257,0.0,1.191746,0.0,2.733184,0.0,2.582116,-0.176426,3.421159,0.0,2.582116,0.186907,3.712517
0.600823,0.254892,0.851659,0,1.490785,0.0,0.0,0.0,0.139726,0.0,0.144197,0.0,0.311192,0.0,0.312428,-0.113666,0.436674,0.0,0.312428,0.108149,0.438466
1.986336,0.227954,0.952694,0,0.97614,0.0,0.0,0.0,0.503833,0.0,0.476721,0.0,1.02642,0.0,1.032895,-0.092643,1.412773,0.0,1.032895,0.098011,1.458378
2.070821,0.675699,0.511689,0,0.637295,0.0,0.0,0.0,0.511039,0.0,0.496997,0.0,1.078698,0.0,1.076827,-0.227308,1.493567,0.0,1.076827,0.215563,1.438217
3.439125,1.154935,0.225549,0,1.151708,0.0,0.0,0.0,0.87413,0.0,0.82539,0.0,1.926301,0.0,1.788345,-0.316864,2.582012,0.0,1.788345,0.307623,2.528496
1.051203,1.324311,0.65114,1,0.534861,0.0,0.0,0.0,0.283067,0.0,0.283825,0.0,0.624577,0.0,0.614954,-0.470176,0.864551,0.0,0.614954,0.442222,0.863339
2.245362,0.265655,0.106022,2,0.892408,0.0,0.0,0.0,0.692767,0.0,0.673608,0.0,1.454275,0.0,1.459485,-0.063022,2.008533,0.0,1.459485,0.063598,2.025165
1.794461,0.898712,0.506634,2,1.178903,0.0,0.0,0.0,0.521619,0.0,0.538338,0.0,1.214924,0.0,1.166399,-0.294262,1.567685,0.0,1.166399,0.300059,1.618665
2.211268,0.558958,0.561971,0,1.076022,0.0,0.0,0.0,0.522464,0.0,0.530704,0.0,1.13362,0.0,1.149859,-0.189618,1.560362,0.0,1.149859,0.199747,1.508495
0.850405,0.493141,0.188481,0,0.999493,0.0,0.0,0.0,0.212431,0.0,0.204097,0.0,0.447929,0.0,0.442211,-0.128125,0.57815,0.0,0.442211,0.127485,0.602134
3.01777,0.745902,0.173387,0,0.700844,0.0,0.0,0.0,0.720836,0.0,0.724265,0.0,1.608639,0.0,1.56924,-0.189537,2.102346,0.0,1.56924,0.194395,2.230867
2.513593,0.317809,0.516216,1,0.859023,0.0,0.0,0.0,0.682967,0.0,0.67867,0.0,1.526332,0.0,1.470452,-0.107465,2.001845,0.0,1.470452,0.103154,2.113814
1.309472,0.26667,0.034961,1,0.846016,0.0,0.0,0.0,0.342514,0.0,0.353558,0.0,0.760756,0.0,0.766041,-0.063083,1.101546,0.0,0.766041,0.060676,1.058277
1.662437,0.254789,0.657739,2,1.049453,0.0,0.0,0.0,0.489307,0.0,0.498731,0.0,1.057849,0.0,1.080584,-0.092284,1.497197,0.0,1.080584,0.094346,1.48179
0.587878,0.294631,0.12778,0,1.206177,0.0,0.0,0.0,0.140464,0.0,0.141091,0.0,0.29611,0.0,0.305696,-0.069134,0.449746,0.0,0.305696,0.077294,0.445811
1.948118,1.33272,0.41516,2,1.437701,0.0,0.0,0.0,0.575947,0.0,0.584435,0.0,1.267676,0.0,1.266277,-0.460091,1.724868,0.0,1.266277,0.430342,1.833604
1.54325,0.895427,0.246723,0,0.610806,0.0,0.0,0.0,0.366677,0.0,0.37038,0.0,0.801703,0.0,0.80249,-0.248306,1.113864,0.0,0.80249,0.232486,1.099191
3.808414,0.284442,0.363029,0,0.871545,0.0,0.0,0.0,0.892247,0.0,0.914019,0.0,1.958162,0.0,1.980375,-0.081287,2.676254,0.0,1.980375,0.084761,2.742383
1.966391,1.139772,0.398145,2,0.77912,0.0,0.0,0.0,0.631682,0.0,0.589917,0.0,1.324626,0.0,1.278154,-0.342371,1.756827,0.0,1.278154,0.351998,1.80901
2.350454,0.456244,0.941681,0,0.629925,0.0,0.0,0.0,0.551052,0.0,0.564109,0.0,1.1637,0.0,1.222236,-0.188456,1.67341,0.0,1.222236,0.177007,1.72946
1.561917,0.88165,0.579253,1,1.246714,0.0,0.0,0.0,0.422312,0.0,0.421718,0.0,0.893898,0.0,0.913722,-0.299519,1.235526,0.0,0.913722,0.312967,1.31293
0.874402,1.204767,0.576262,0,1.311657,0.0,0.0,0.0,0.212276,0.0,0.209856,0.0,0.434284,0.0,0.454689,-0.412781,0.660091,0.0,0.454689,0.428053,0.61077
3.177401,0.319502,0.497999,2,0.638638,0.0,0.0,0.0,0.938958,0.0,0.95322,0.0,2.117651,0.0,2.065311,-0.104082,2.95298,0.0,2.065311,0.104362,3.008484
0.822463,0.975027,0.523783,1,0.939205,0.0,0.0,0.0,0.229162,0.0,0.222065,0.0,0.482687,0.0,0.481141,-0.330592,0.684564,0.0,0.481141,0.343423,0.691026
0.500613,0.427137,0.54611,0,1.153462,0.0,0.0,0.0,0.123567,0.0,0.120147,0.0,0.265664,0.0,0.260319,-0.14567,0.358152,0.0,0.260319,0.149723,0.362077
2.093901,1.225,0.202808,2,0.671273,0.0,0.0,0.0,0.637293,0.0,0.62817,0.0,1.351967,0.0,1.361035,-0.305,1.941423,0.0,1.361035,0.318293,1.887383
3.625974,0.253774,0.898905,2,0.893861,0.0,0.0,0.0,1.169595,0.0,1.087792,0.0,2.342996,0.0,2.356883,-0.108844,3.238932,0.0,2.356883,0.11078,3.239756
1.982235,0.593133,0.567882,1,0.545123,0.0,0.0,0.0,0.54798,0.0,0.535204,0.0,1.125084,0.0,1.159608,-0.205101,1.573288,0.0,1.159608,0.203628,1.571556
1.663985,1.326103,0.219264,0,1.331511,0.0,0.0,0.0,0.418676,0.0,0.399356,0.0,0.901951,0.0,0.865272,-0.355134,1.248696,0.0,0.865272,0.358964,1.168039
1.378024,0.799877,0.11914,0,0.839198,0.0,0.0,0.0,0.338625,0.0,0.330726,0.0,0.712891,0.0,0.716573,-0.190278,0.961784,0.0,0.716573,0.195998,1.071684
1.273583,0.256388,0.602562,0,0.888209,0.0,0.0,0.0,0.308201,0.0,0.30566,0.0,0.672968,0.0,0.662263,-0.08926,0.89795,0.0,0.662263,0.090576,0.93184
3.762695,1.327552,0.554767,1,0.756205,0.0,0.0,0.0,1.065911,0.0,1.015928,0.0,2.092713,0.0,2.201176,-0.444349,3.04105,0.0,2.201176,0.465535,3.060278
0.526759,1.113817,0.48221,2,1.001092,0.0,0.0,0.0,0.150142,0.0,0.158028,0.0,0.346542,0.0,0.342393,-0.382264,0.497033,0.0,0.342393,0.379584,0.479749
3.220227,0.864491,0.060528,0,0.765487,0.0,0.0,0.0,0.776689,0.0,0.772854,0.0,1.662392,0.0,1.674518,-0.199001,2.328111,0.0,1.674518,0.209618,2.374502
0.998185,0.519354,0.05196,0,0.958307,0.0,0.0,0.0,0.242739,0.0,0.239564,0.0,0.520835,0.0,0.519056,-0.110164,0.750475,0.0,0.519056,0.11234,0.735015
2.078792,1.358492,0.866353,0,0.674414,0.0,0.0,0.0,0.48609,0.0,0.49891,0.0,1.076276,0.0,1.080972,-0.546492,1.453314,0.0,1.080972,0.546025,1.496519
1.340547,0.608512,0.300342,1,0.739828,0.0,0.0,0.0,0.363923,0.0,0.361948,0.0,0.808075,0.0,0.78422,-0.169853,1.047268,0.0,0.78422,0.167065,1.138334
0.633761,0.474919,0.99971,0,1.187341,0.0,0.0,0.0,0.153848,0.0,0.152103,0.0,0.334852,0.0,0.329556,-0.215676,0.450824,0.0,0.329556,0.208842,0.452621
2.747036,1.388492,0.118471,0,1.297067,0.0,0.0,0.0,0.631421,0.0,0.659289,0.0,1.41034,0.0,1.428459,-0.357807,1.941792,0.0,1.428459,0.340142,1.952527
3.418075,0.816965,0.857373,1,0.550582,0.0,0.0,0.0,0.926218,0.0,0.92288,0.0,2.015085,0.0,1.999574,-0.304191,2.725401,0.0,1.999574,0.31901,2.919628
0.744988,0.79844,0.047965,1,1.351611,0.0,0.0,0.0,0.197328,0.0,0.201147,0.0,0.445964,0.0,0.435818,-0.192638,0.562747,0.0,0.435818,0.183674,0.588274
1.607543,1.48504,0.653005,1,1.422647,0.0,0.0,0.0,0.451836,0.0,0.434037,0.0,0.901853,0.0,0.940413,-0.574288,1.313387,0.0,0.940413,0.562805,1.288065
1.630137,0.288547,0.179755,2,1.463434,0.0,0.0,0.0,0.483478,0.0,0.489041,0.0,1.044505,0.0,1.059589,-0.079973,1.453036,0.0,1.059589,0.073468,1.402152
1.886265,1.498654,0.465155,1,0.990154,0.0,0.0,0.0,0.511182,0.0,0.509292,0.0,1.049405,0.0,1.103465,-0.496181,1.503982,0.0,1.103465,0.471325,1.572189
2.751432,0.285374,0.723408,1,0.647136,0.0,0.0,0.0,0.723595,0.0,0.742887,0.0,1.581713,0.0,1.609588,-0.097542,2.170592,0.0,1.609588,0.101951,2.237116
1.760476,0.929353,0.807422,2,0.846813,0.0,0.0,0.0,0.503172,0.0,0.528143,0.0,1.088278,0.0,1.144309,-0.360511,1.539466,0.0,1.144309,0.371813,1.569609
3.630979,0.760013,0.822031,1,0.978127,0.0,0.0,0.0,0.9845,0.0,0.980364,0.0,2.003949,0.0,2.124123,-0.312991,2.964453,0.0,2.124123,0.313632,2.925448
3.788399,1.049016,0.506509,2,1.046085,0.0,0.0,0.0,1.127563,0.0,1.13652,0.0,2.493457,0.0,2.46246,-0.366296,3.28002,0.0,2.46246,0.355777,3.137219
2.118489,1.398355,0.470445,2,1.033028,0.0,0.0,0.0,0.62209,0.0,0.635547,0.0,1.384778,0.0,1.377018,-0.452272,1.831486,0.0,1.377018,0.43184,1.855417
2.285403,0.666466,0.967297,0,1.496507,0.0,0.0,0.0,0.553407,0.0,0.548497,0.0,1.211383,0.0,1.188409,-0.294998,1.644746,0.0,1.188409,0.304903,1.565581
0.672413,1.334764,0.120855,2,0.793644,0.0,0.0,0.0,0.191118,0.0,0.201724,0.0,0.444361,0.0,0.437069,-0.318111,0.59895,0.0,0.437069,0.326389,0.61066
1.864305,0.738428,0.057899,2,0.682341,0.0,0.0,0.0,0.539017,0.0,0.559291,0.0,1.239984,0.0,1.211798,-0.164735,1.675117,0.0,1.211798,0.161566,1.657771
2.338007,1.261789,0.363648,1,0.910953,0.0,0.0,0.0,0.638226,0.0,0.631262,0.0,1.303063,0.0,1.367734,-0.362206,1.778146,0.0,1.367734,0.395105,1.936268
2.424368,1.191096,0.162309,2,1.405412,0.0,0.0,0.0,0.732951,0.0,0.72731,0.0,1.625091,0.0,1.575839,-0.307195,2.29703,0.0,1.575839,0.314213,2.201337
1.495766,0.50776,0.180746,0,0.671068,0.0,0.0,0.0,0.3584,0.0,0.358984,0.0,0.821523,0.0,0.777798,-0.124332,1.091861,0.0,0.777798,0.130537,1.11396
0.799351,0.567369,0.578452,1,0.60465,0.0,0.0,0.0,0.212152,0.0,0.215825,0.0,0.436565,0.0,0.46762,-0.188741,0.60331,0.0,0.46762,0.190714,0.646888
1.20917,1.27318,0.854466,1,1.348445,0.0,0.0,0.0,0.315495,0.0,0.326476,0.0,0.684059,0.0,0.707364,-0.563501,0.91826,0.0,0.707364,0.542524,1.001478
0.684173,0.324865,0.361101,1,0.911806,0.0,0.0,0.0,0.1934,0.0,0.184727,0.0,0.388247,0.0,0.400241,-0.100175,0.570303,0.0,0.400241,0.098412,0.551075
0.608278,0.289065,0.844521,1,0.844821,0.0,0.0,0.0,0.165712,0.0,0.164235,0.0,0.365154,0.0,0.355842,-0.115049,0.496814,0.0,0.355842,0.121308,0.487727
0.687639,0.864842,0.556837,0,1.019266,0.0,0.0,0.0,0.171461,0.0,0.165033,0.0,0.345087,0.0,0.357572,-0.288728,0.514786,0.0,0.357572,0.298147,0.531934
3.399644,0.712167,0.968516,1,0.665635,0.0,0.0,0.0,0.993882,0.0,0.917904,0.0,1.945566,0.0,1.988792,-0.302033,2.767349,0.0,1.988792,0.297894,2.728523
0.905613,0.217569,0.950375,0,1.262497,0.0,0.0,0.0,0.216753,0.0,0.217347,0.0,0.476533,0.0,0.470919,-0.093816,0.648731,0.0,0.470919,0.093943,0.623491
0.655719,0.906568,0.612675,0,1.431531,0.0,0.0,0.0,0.15497,0.0,0.157372,0.0,0.337486,0.0,0.340974,-0.32847,0.437484,0.0,0.340974,0.354433,0.488219
3.718965,0.875504,0.111725,2,1.207825,0.0,0.0,0.0,1.071159,0.0,1.115689,0.0,2.470058,0.0,2.417327,-0.208315,3.507209,0.0,2.417327,0.22775,3.199362
1.118587,0.877307,0.840895,0,1.211647,0.0,0.0,0.0,0.27809,0.0,0.268461,0.0,0.594272,0.0,0.581665,-0.374276,0.798073,0.0,0.581665,0.351677,0.797931
1.739173,0.574585,0.240562,0,1.18309,0.0,0.0,0.0,0.407774,0.0,0.417402,0.0,0.915761,0.0,0.90437,-0.162136,1.236606,0.0,0.90437,0.156057,1.194661
2.894286,0.350466,0.702034,0,0.572579,0.0,0.0,0.0,0.70264,0.0,0.694629,0.0,1.506907,0.0,1.505029,-0.124939,1.97582,0.0,1.505029,0.131454,1.998827
3.913971,0.509789,0.844123,0,0.829467,0.0,0.0,0.0,0.90118,0.0,0.939353,0.0,2.104341,0.0,2.035265,-0.20842,2.840351,0.0,2.035265,0.201461,2.721337
1.942337,1.353949,0.641642,0,1.100171,0.0,0.0,0.0,0.449816,0.0,0.466161,0.0,0.968931,0.0,1.010015,-0.493806,1.369477,0.0,1.010015,0.514871,1.349747
3.320067,0.3261,0.820111,1,1.294193,0.0,0.0,0.0,0.93656,0.0,0.896418,0.0,1.994619,0.0,1.942239,-0.134461,2.648319,0.0,1.942239,0.132274,2.789138
1.435576,1.131526,0.298425,2,1.023994,0.0,0.0,0.0,0.422397,0.0,0.430673,0.0,0.94029,0.0,0.933125,-0.315422,1.262433,0.0,0.933125,0.339655,1.297625
2.741723,1.413808,0.580309,2,0.801203,0.0,0.0,0.0,0.838504,0.0,0.822517,0.0,1.733522,0.0,1.78212,-0.472592,2.437621,0.0,1.78212,0.47713,2.487645
0.619943,1.040953,0.182487,1,0.983213,0.0,0.0,0.0,0.173996,0.0,0.167385,0.0,0.34613,0.0,0.362667,-0.266416,0.516615,0.0,0.362667,0.26972,0.522811
2.966691,1.107394,0.233442,0,0.87093,0.0,0.0,0.0,0.691323,0.0,0.712006,0.0,1.478181,0.0,1.542679,-0.289403,2.183689,0.0,1.542679,0.297346,2.100561
3.436025,0.455153,0.234304,1,1.384775,0.0,0.0,0.0,0.900137,0.0,0.927727,0.0,1.916117,0.0,2.010075,-0.125167,2.666373,0.0,2.010075,0.121388,2.84699
2.527653,0.624042,0.320376,0,1.319433,0.0,0.0,0.0,0.61326,0.0,0.606637,0.0,1.314507,0.0,1.31438,-0.185599,1.895816,0.0,1.31438,0.188042,1.786961
0.825028,1.490154,0.411099,2,0.840336,0.0,0.0,0.0,0.254635,0.0,0.247508,0.0,0.527999,0.0,0.536268,-0.462506,0.793338,0.0,0.536268,0.484685,0.749614
3.557258,0.569372,0.04425,0,1.083873,0.0,0.0,0.0,0.875479,0.0,0.853742,0.0,1.918967,0.0,1.849774,-0.123542,2.540421,0.0,1.849774,0.131319,2.521606
0.562915,0.706199,0.901699,1,1.277028,0.0,0.0,0.0,0.156305,0.0,0.151987,0.0,0.306494,0.0,0.329305,-0.293955,0.450686,0.0,0.329305,0.298999,0.460314
1.253733,0.995817,0.34768,2,1.23515,0.0,0.0,0.0,0.38311,0.0,0.37612,0.0,0.84988,0.0,0.814926,-0.292917,1.070994,0.0,0.814926,0.278013,1.07693
1.258929,1.212876,0.593139,1,0.647411,0.0,0.0,0.0,0.347708,0.0,0.339911,0.0,0.742492,0.0,0.736474,-0.404289,1.050499,0.0,0.736474,0.401004,0.99934
3.737249,0.633763,0.92813,0,0.632549,0.0,0.0,0.0,0.896894,0.0,0.89694,0.0,2.087205,0.0,1.943369,-0.261523,2.733354,0.0,1.943369,0.26669,2.628244
0.784996,0.676018,0.637132,0,0.855956,0.0,0.0,0.0,0.197319,0.0,0.188399,0.0,0.421499,0.0,0.408198,-0.245746,0.536396,0.0,0.408198,0.239612,0.519901
3.847381,0.46236,0.280605,1,1.214859,0.0,0.0,0.0,1.026187,0.0,1.038793,0.0,2.213382,0.0,2.250718,-0.135429,3.177223,0.0,2.250718,0.137959,3.115389
3.907174,0.528716,0.920739,2,1.480977,0.0,0.0,0.0,1.168626,0.0,1.172152,0.0,2.597172,0.0,2.539663,-0.227351,3.637836,0.0,2.539663,0.251251,3.380384
3.801331,0.262478,0.245652,2,1.295143,0.0,0.0,0.0,1.098406,0.0,1.140399,0.0,2.489604,0.0,2.470865,-0.074927,3.297351,0.0,2.470865,0.071621,3.432922
2.485724,0.659558,0.376888,0,1.492347,0.0,0.0,0.0,0.582797,0.0,0.596574,0.0,1.299656,0.0,1.292577,-0.208416,1.81035,0.0,1.292577,0.218401,1.821285
1.85886,1.211835,0.136842,1,1.12465,0.0,0.0,0.0,0.492576,0.0,0.501892,0.0,1.121128,0.0,1.087433,-0.306567,1.522119,0.0,1.087433,0.303627,1.57452
3.056645,1.324473,0.046158,2,0.604194,0.0,0.0,0.0,0.911507,0.0,0.916994,0.0,1.935382,0.0,1.986819,-0.286712,2.745162,0.0,1.986819,0.306268,2.923937
2.205733,0.963849,0.273203,1,0.570968,0.0,0.0,0.0,0.599991,0.0,0.595548,0.0,1.300632,0.0,1.290354,-0.268351,1.814524,0.0,1.290354,0.265147,1.818068
1.554892,1.247664,0.660201,1,1.307428,0.0,0.0,0.0,0.413236,0.0,0.419821,0.0,0.909902,0.0,0.909612,-0.456438,1.255382,0.0,0.909612,0.460086,1.265443
1.924361,0.966338,0.589706,1,0.865584,0.0,0.0,0.0,0.500503,0.0,0.519578,0.0,1.174412,0.0,1.125751,-0.336855,1.63087,0.0,1.125751,0.336226,1.58009
3.442725,1.480073,0.954087,0,1.347186,0.0,0.0,0.0,0.798321,0.0,0.826254,0.0,1.777799,0.0,1.790217,-0.668749,2.411184,0.0,1.790217,0.640287,2.488452
2.365402,0.461333,0.904471,0,0.994459,0.0,0.0,0.0,0.567514,0.0,0.567696,0.0,1.203752,0.0,1.230009,-0.20266,1.692849,0.0,1.230009,0.188734,1.739115
3.206418,1.026567,0.503226,2,0.682481,0.0,0.0,0.0,1.001912,0.0,0.961925,0.0,2.04141,0.0,2.084171,-0.32639,2.894168,0.0,2.084171,0.332617,2.880137
2.318062,0.615856,0.452172,0,1.31029,0.0,0.0,0.0,0.544429,0.0,0.556335,0.0,1.189667,0.0,1.205392,-0.201763,1.704284,0.0,1.205392,0.203218,1.719811
3.997207,0.989615,0.277953,0,0.621781,0.0,0.0,0.0,0.969738,0.0,0.95933,0.0,2.060828,0.0,2.078548,-0.264352,2.797287,0.0,2.078548,0.265143,3.050662
2.430285,1.021124,0.967073,2,0.643095,0.0,0.0,0.0,0.720621,0.0,0.729086,0.0,1.562203,0.0,1.579685,-0.446796,2.156538,0.0,1.579685,0.411832,2.161172
1.765661,0.917874,0.457261,0,0.550784,0.0,0.0,0.0,0.442152,0.0,0.423759,0.0,0.9629,0.0,0.918144,-0.268454,1.238833,0.0,0.918144,0.281845,1.268603
0.511527,1.218368,0.332545,2,1.247037,0.0,0.0,0.0,0.154271,0.0,0.153458,0.0,0.322514,0.0,0.332492,-0.371375,0.45535,0.0,0.332492,0.368969,0.453505
2.849085,0.220283,0.401459,2,0.820517,0.0,0.0,0.0,0.81285,0.0,0.854725,0.0,1.88461,0.0,1.851905,-0.066342,2.583314,0.0,1.851905,0.068993,2.611686
3.353819,0.297567,0.998574,2,1.439183,0.0,0.0,0.0,1.050995,0.0,1.006146,0.0,2.128418,0.0,2.179983,-0.142911,3.087187,0.0,2.179983,0.138451,2.925705
1.105092,1.311825,0.376644,2,1.074286,0.0,0.0,0.0,0.32734,0.0,0.331528,0.0,0.750216,0.0,0.71831,-0.405932,0.977706,0.0,0.71831,0.383664,1.009361
3.888625,0.562685,0.889303,1,0.518708,0.0,0.0,0.0,1.062251,0.0,1.049929,0.0,2.427538,0.0,2.274846,-0.223279,3.111162,0.0,2.274846,0.222325,3.130982
2.37476,1.327391,0.907633,2,1.499071,0.0,0.0,0.0,0.707859,0.0,0.712428,0.0,1.582325,0.0,1.543594,-0.6176,2.157809,0.0,1.543594,0.575723,2.149069
1.497004,1.168165,0.695458,2,1.335343,0.0,0.0,0.0,0.43123,0.0,0.449101,0.0,0.919003,0.0,0.973052,-0.439226,1.30698,0.0,0.973052,0.446595,1.335012
3.31073,1.044375,0.250895,0,0.501061,0.0,0.0,0.0,0.781358,0.0,0.794575,0.0,1.704555,0.0,1.72158,-0.286223,2.269209,0.0,1.72158,0.270578,2.404784
3.515471,0.875309,0.972722,2,0.794893,0.0,0.0,0.0,1.043296,0.0,1.054641,0.0,2.344271,0.0,2.285056,-0.347538,2.980679,0.0,2.285056,0.359406,3.154401
3.443213,0.658554,0.522448,1,1.380371,0.0,0.0,0.0,0.940716,0.0,0.929667,0.0,2.073108,0.0,2.014279,-0.229782,2.662615,0.0,2.014279,0.225009,2.754297
1.613865,0.500155,0.077906,1,1.032462,0.0,0.0,0.0,0.403213,0.0,0.435744,0.0,0.963457,0.0,0.944111,-0.119157,1.332679,0.0,0.944111,0.119189,1.357384
1.304876,0.478598,0.222857,2,0.542587,0.0,0.0,0.0,0.385771,0.0,0.391463,0.0,0.84928,0.0,0.84817,-0.119952,1.175046,0.0,0.84817,0.121991,1.167752
1.189447,0.443419,0.276205,2,0.672647,0.0,0.0,0.0,0.364993,0.0,0.356834,0.0,0.746455,0.0,0.77314,-0.121548,1.032254,0.0,0.77314,0.125321,1.076854
3.915633,0.928434,0.157034,0,0.664834,0.0,0.0,0.0,0.9721,0.0,0.939752,0.0,2.017175,0.0,2.036129,-0.224968,2.931331,0.0,2.036129,0.235982,2.996676
2.413795,1.331103,0.255743,0,1.25771,0.0,0.0,0.0,0.597974,0.0,0.579311,0.0,1.293362,0.0,1.255173,-0.387521,1.776318,0.0,1.255173,0.375653,1.806732
3.292181,0.929449,0.939312,0,0.719101,0.0,0.0,0.0,0.801572,0.0,0.790124,0.0,1.704741,0.0,1.711934,-0.380413,2.31995,0.0,1.711934,0.402309,2.274927
3.551016,0.325001,0.70913,1,1.056091,0.0,0.0,0.0,0.983357,0.0,0.958774,0.0,2.172716,0.0,2.077345,-0.123063,2.818807,0.0,2.077345,0.11745,2.792114
1.360478,0.350227,0.464986,2,1.493288,0.0,0.0,0.0,0.414374,0.0,0.408143,0.0,0.885425,0.0,0.88431,-0.119072,1.297421,0.0,0.88431,0.118948,1.249726
0.888453,1.095307,0.790008,0,1.325441,0.0,0.0,0.0,0.209668,0.0,0.213229,0.0,0.451234,0.0,0.461996,-0.45457,0.637871,0.0,0.461996,0.455802,0.623268
3.60128,1.094331,0.749222,1,0.790959,0.0,0.0,0.0,0.971599,0.0,0.972346,0.0,2.144222,0.0,2.106749,-0.40513,2.920228,0.0,2.106749,0.416104,2.947798
3.899866,0.832561,0.620623,1,0.681309,0.0,0.0,0.0,1.074144,0.0,1.052964,0.0,2.171341,0.0,2.281422,-0.287169,3.130018,0.0,2.281422,0.280366,3.213485
2.272462,0.325369,0.815462,0,1.175345,0.0,0.0,0.0,0.568399,0.0,0.545391,0.0,1.177742,0.0,1.18168,-0.1322,1.702961,0.0,1.18168,0.132093,1.636675
0.864402,1.190659,0.815163,1,1.248179,0.0,0.0,0.0,0.230084,0.0,0.233389,0.0,0.533878,0.0,0.505675,-0.483779,0.737216,0.0,0.505675,0.491869,0.718175
1.679527,1.113245,0.10275,0,0.800859,0.0,0.0,0.0,0.396156,0.0,0.403086,0.0,0.865949,0.0,0.873354,-0.264903,1.180427,0.0,0.873354,0.272688,1.212457
3.90117,1.028031,0.855685,0,1.03001,0.0,0.0,0.0,0.882855,0.0,0.936281,0.0,2.036538,0.0,2.028608,-0.425597,2.785725,0.0,2.028608,0.430468,2.828629
2.160803,0.664811,0.300338,0,1.293441,0.0,0.0,0.0,0.497408,0.0,0.518593,0.0,1.106355,0.0,1.123618,-0.19607,1.581826,0.0,1.123618,0.187972,1.616134
1.066416,1.168724,0.503551,2,1.285169,0.0,0.0,0.0,0.335905,0.0,0.319925,0.0,0.692681,0.0,0.69317,-0.383005,0.940863,0.0,0.69317,0.385446,0.997862
2.843993,0.543081,0.045361,0,0.873791,0.0,0.0,0.0,0.663512,0.0,0.682558,0.0,1.511791,0.0,1.478877,-0.121716,2.146755,0.0,1.478877,0.120376,2.100009
2.371573,1.071596,0.823444,0,0.505494,0.0,0.0,0.0,0.570343,0.0,0.569177,0.0,1.248024,0.0,1.233218,-0.417562,1.697983,0.0,1.233218,0.421625,1.644195
3.028364,0.42982,0.455126,0,1.102127,0.0,0.0,0.0,0.710048,0.0,0.726807,0.0,1.592773,0.0,1.574749,-0.140343,2.173579,0.0,1.574749,0.138569,2.208284
0.625541,1.20201,0.010224,0,0.918432,0.0,0.0,0.0,0.148312,0.0,0.15013,0.0,0.328109,0.0,0.325281,-0.249444,0.446431,0.0,0.325281,0.269771,0.463093
2.871854,0.52969,0.934939,2,1.164603,0.0,0.0,0.0,0.880755,0.0,0.861556,0.0,1.831574,0.0,1.866705,-0.228715,2.483594,0.0,1.866705,0.229101,2.592551
3.543662,1.01922,0.294651,0,0.53454,0.0,0.0,0.0,0.847501,0.0,0.850479,0.0,1.872009,0.0,1.842704,-0.278413,2.472796,0.0,1.842704,0.284974,2.574349
3.980621,1.107662,0.886061,0,1.21355,0.0,0.0,0.0,0.989679,0.0,0.955349,0.0,2.089497,0.0,2.069923,-0.472442,2.920877,0.0,2.069923,0.462515,2.748569
0.773867,0.712741,0.338513,0,1.069481,0.0,0.0,0.0,0.176818,0.0,0.185728,0.0,0.410815,0.0,0.402411,-0.218911,0.568116,0.0,0.402411,0.208513,0.573565
2.40068,1.447355,0.183511,1,1.239254,0.0,0.0,0.0,0.677971,0.0,0.648184,0.0,1.458691,0.0,1.404398,-0.375744,2.017255,0.0,1.404398,0.372307,1.923835
0.899962,0.570294,0.654035,2,1.225155,0.0,0.0,0.0,0.266662,0.0,0.269989,0.0,0.59048,0.0,0.584975,-0.208838,0.781444,0.0,0.584975,0.224154,0.793671
1.232261,0.311853,0.148682,1,1.274554,0.0,0.0,0.0,0.341514,0.0,0.33271,0.0,0.714577,0.0,0.720872,-0.082081,0.993279,0.0,0.720872,0.079896,1.008141
3.724637,0.31296,0.934248,0,0.513433,0.0,0.0,0.0,0.914587,0.0,0.893913,0.0,1.926511,0.0,1.936811,-0.123908,2.612462,0.0,1.936811,0.128217,2.782427
